Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
40,-35.12623503272421,continuous,DE_bin,16,0
60,8.078412479522385,continuous,DE_bin,16,0
80,9.636575764719737,continuous,DE_bin,16,0
100,9.636575764719737,continuous,DE_bin,16,0
120,9.636575764719737,continuous,DE_bin,16,0
140,9.636575764719737,continuous,DE_bin,16,0
160,9.636575764719737,continuous,DE_bin,16,0
180,26.42643071157812,continuous,DE_bin,16,0
200,26.42643071157812,continuous,DE_bin,16,0
220,26.42643071157812,continuous,DE_bin,16,0
240,26.42643071157812,continuous,DE_bin,16,0
260,36.62178868055227,continuous,DE_bin,16,0
280,36.62178868055227,continuous,DE_bin,16,0
300,36.62178868055227,continuous,DE_bin,16,0
320,36.62178868055227,continuous,DE_bin,16,0
340,36.62178868055227,continuous,DE_bin,16,0
360,38.1995349851124,continuous,DE_bin,16,0
380,57.43596018360648,continuous,DE_bin,16,0
400,57.43596018360648,continuous,DE_bin,16,0
420,57.43596018360648,continuous,DE_bin,16,0
440,236.67062609687397,continuous,DE_bin,16,0
460,272.2571855180033,continuous,DE_bin,16,0
480,272.2571855180033,continuous,DE_bin,16,0
500,272.2571855180033,continuous,DE_bin,16,0
520,272.2571855180033,continuous,DE_bin,16,0
540,272.2571855180033,continuous,DE_bin,16,0
560,272.2571855180033,continuous,DE_bin,16,0
580,272.2571855180033,continuous,DE_bin,16,0
600,272.2571855180033,continuous,DE_bin,16,0
620,272.2571855180033,continuous,DE_bin,16,0
640,272.2571855180033,continuous,DE_bin,16,0
660,272.2571855180033,continuous,DE_bin,16,0
680,272.2571855180033,continuous,DE_bin,16,0
700,272.2571855180033,continuous,DE_bin,16,0
720,272.2571855180033,continuous,DE_bin,16,0
740,272.2571855180033,continuous,DE_bin,16,0
760,272.2571855180033,continuous,DE_bin,16,0
780,272.2571855180033,continuous,DE_bin,16,0
800,272.2571855180033,continuous,DE_bin,16,0
820,272.2571855180033,continuous,DE_bin,16,0
840,272.2571855180033,continuous,DE_bin,16,0
860,272.2571855180033,continuous,DE_bin,16,0
880,272.2571855180033,continuous,DE_bin,16,0
900,272.2571855180033,continuous,DE_bin,16,0
920,272.2571855180033,continuous,DE_bin,16,0
940,272.2571855180033,continuous,DE_bin,16,0
960,272.2571855180033,continuous,DE_bin,16,0
980,272.2571855180033,continuous,DE_bin,16,0
1000,272.2571855180033,continuous,DE_bin,16,0
40,-5.289034137049072,continuous,DE_bin,16,1
60,-5.289034137049072,continuous,DE_bin,16,1
80,22.9579296092069,continuous,DE_bin,16,1
100,22.9579296092069,continuous,DE_bin,16,1
120,22.9579296092069,continuous,DE_bin,16,1
140,22.9579296092069,continuous,DE_bin,16,1
160,22.9579296092069,continuous,DE_bin,16,1
180,22.9579296092069,continuous,DE_bin,16,1
200,29.537790819274846,continuous,DE_bin,16,1
220,29.537790819274846,continuous,DE_bin,16,1
240,29.537790819274846,continuous,DE_bin,16,1
260,29.537790819274846,continuous,DE_bin,16,1
280,212.1280477286208,continuous,DE_bin,16,1
300,212.1280477286208,continuous,DE_bin,16,1
320,212.1280477286208,continuous,DE_bin,16,1
340,258.3263384582174,continuous,DE_bin,16,1
360,258.3263384582174,continuous,DE_bin,16,1
380,258.3263384582174,continuous,DE_bin,16,1
400,258.3263384582174,continuous,DE_bin,16,1
420,258.3263384582174,continuous,DE_bin,16,1
440,258.3263384582174,continuous,DE_bin,16,1
460,258.3263384582174,continuous,DE_bin,16,1
480,258.3263384582174,continuous,DE_bin,16,1
500,258.3263384582174,continuous,DE_bin,16,1
520,258.3263384582174,continuous,DE_bin,16,1
540,258.3263384582174,continuous,DE_bin,16,1
560,258.3263384582174,continuous,DE_bin,16,1
580,258.3263384582174,continuous,DE_bin,16,1
600,258.3263384582174,continuous,DE_bin,16,1
620,258.3263384582174,continuous,DE_bin,16,1
640,258.3263384582174,continuous,DE_bin,16,1
660,258.3263384582174,continuous,DE_bin,16,1
680,258.3263384582174,continuous,DE_bin,16,1
700,258.3263384582174,continuous,DE_bin,16,1
720,258.3263384582174,continuous,DE_bin,16,1
740,258.3263384582174,continuous,DE_bin,16,1
760,258.3263384582174,continuous,DE_bin,16,1
780,258.3263384582174,continuous,DE_bin,16,1
800,258.3263384582174,continuous,DE_bin,16,1
820,258.3263384582174,continuous,DE_bin,16,1
840,258.3263384582174,continuous,DE_bin,16,1
860,258.3263384582174,continuous,DE_bin,16,1
880,258.3263384582174,continuous,DE_bin,16,1
900,258.3263384582174,continuous,DE_bin,16,1
920,258.3263384582174,continuous,DE_bin,16,1
940,258.3263384582174,continuous,DE_bin,16,1
960,258.3263384582174,continuous,DE_bin,16,1
980,258.3263384582174,continuous,DE_bin,16,1
1000,258.3263384582174,continuous,DE_bin,16,1
40,-5.052987225964316,continuous,DE_bin,16,2
60,-5.052987225964316,continuous,DE_bin,16,2
80,-5.052987225964316,continuous,DE_bin,16,2
100,-5.052987225964316,continuous,DE_bin,16,2
120,-5.052987225964316,continuous,DE_bin,16,2
140,-5.052987225964316,continuous,DE_bin,16,2
160,64.17746555850144,continuous,DE_bin,16,2
180,64.17746555850144,continuous,DE_bin,16,2
200,64.17746555850144,continuous,DE_bin,16,2
220,64.17746555850144,continuous,DE_bin,16,2
240,64.17746555850144,continuous,DE_bin,16,2
260,64.17746555850144,continuous,DE_bin,16,2
280,64.17746555850144,continuous,DE_bin,16,2
300,64.17746555850144,continuous,DE_bin,16,2
320,64.17746555850144,continuous,DE_bin,16,2
340,64.17746555850144,continuous,DE_bin,16,2
360,64.17746555850144,continuous,DE_bin,16,2
380,64.17746555850144,continuous,DE_bin,16,2
400,64.17746555850144,continuous,DE_bin,16,2
420,64.17746555850144,continuous,DE_bin,16,2
440,64.17746555850144,continuous,DE_bin,16,2
460,189.3976911168602,continuous,DE_bin,16,2
480,189.3976911168602,continuous,DE_bin,16,2
500,189.3976911168602,continuous,DE_bin,16,2
