Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
840,273.2289015213536,discrete,DE_exp,32,4
860,273.2289015213536,discrete,DE_exp,32,4
880,273.2289015213536,discrete,DE_exp,32,4
900,273.2289015213536,discrete,DE_exp,32,4
920,273.2289015213536,discrete,DE_exp,32,4
940,273.2289015213536,discrete,DE_exp,32,4
960,273.2289015213536,discrete,DE_exp,32,4
980,273.2289015213536,discrete,DE_exp,32,4
1000,273.2289015213536,discrete,DE_exp,32,4
40,-32.25268390350257,discrete,DE_exp,32,5
60,-32.25268390350257,discrete,DE_exp,32,5
80,-5.251846726354202,discrete,DE_exp,32,5
100,16.85043540644159,discrete,DE_exp,32,5
120,16.85043540644159,discrete,DE_exp,32,5
140,16.85043540644159,discrete,DE_exp,32,5
160,20.28384031492716,discrete,DE_exp,32,5
180,30.64292916332741,discrete,DE_exp,32,5
200,30.64292916332741,discrete,DE_exp,32,5
220,30.64292916332741,discrete,DE_exp,32,5
240,30.64292916332741,discrete,DE_exp,32,5
260,30.64292916332741,discrete,DE_exp,32,5
280,30.64292916332741,discrete,DE_exp,32,5
300,30.64292916332741,discrete,DE_exp,32,5
320,30.64292916332741,discrete,DE_exp,32,5
340,30.64292916332741,discrete,DE_exp,32,5
360,30.64292916332741,discrete,DE_exp,32,5
380,30.64292916332741,discrete,DE_exp,32,5
400,30.64292916332741,discrete,DE_exp,32,5
420,30.64292916332741,discrete,DE_exp,32,5
440,30.64292916332741,discrete,DE_exp,32,5
460,30.64292916332741,discrete,DE_exp,32,5
480,30.64292916332741,discrete,DE_exp,32,5
500,30.64292916332741,discrete,DE_exp,32,5
520,30.64292916332741,discrete,DE_exp,32,5
540,30.64292916332741,discrete,DE_exp,32,5
560,35.01265233034255,discrete,DE_exp,32,5
580,35.01265233034255,discrete,DE_exp,32,5
600,35.01265233034255,discrete,DE_exp,32,5
620,35.01265233034255,discrete,DE_exp,32,5
640,35.01265233034255,discrete,DE_exp,32,5
660,35.01265233034255,discrete,DE_exp,32,5
680,35.01265233034255,discrete,DE_exp,32,5
700,35.01265233034255,discrete,DE_exp,32,5
720,35.01265233034255,discrete,DE_exp,32,5
740,35.01265233034255,discrete,DE_exp,32,5
760,35.01265233034255,discrete,DE_exp,32,5
780,35.01265233034255,discrete,DE_exp,32,5
800,35.01265233034255,discrete,DE_exp,32,5
820,35.01265233034255,discrete,DE_exp,32,5
840,35.01265233034255,discrete,DE_exp,32,5
860,35.01265233034255,discrete,DE_exp,32,5
880,35.01265233034255,discrete,DE_exp,32,5
900,35.01265233034255,discrete,DE_exp,32,5
920,35.01265233034255,discrete,DE_exp,32,5
940,35.01265233034255,discrete,DE_exp,32,5
960,35.01265233034255,discrete,DE_exp,32,5
980,35.01265233034255,discrete,DE_exp,32,5
1000,35.01265233034255,discrete,DE_exp,32,5
40,-1.3246338016516574,discrete,DE_exp,32,6
60,-1.3246338016516574,discrete,DE_exp,32,6
80,-1.3246338016516574,discrete,DE_exp,32,6
100,23.078351842524626,discrete,DE_exp,32,6
120,23.078351842524626,discrete,DE_exp,32,6
140,23.078351842524626,discrete,DE_exp,32,6
160,23.078351842524626,discrete,DE_exp,32,6
180,23.078351842524626,discrete,DE_exp,32,6
200,23.078351842524626,discrete,DE_exp,32,6
220,23.078351842524626,discrete,DE_exp,32,6
240,23.078351842524626,discrete,DE_exp,32,6
260,23.078351842524626,discrete,DE_exp,32,6
280,23.078351842524626,discrete,DE_exp,32,6
