Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
240,48.81508063256899,discrete,DE_p_nfl_2,32,1
260,68.23692759767701,discrete,DE_p_nfl_2,32,1
280,68.23692759767701,discrete,DE_p_nfl_2,32,1
300,68.23692759767701,discrete,DE_p_nfl_2,32,1
320,227.443247882123,discrete,DE_p_nfl_2,32,1
340,227.443247882123,discrete,DE_p_nfl_2,32,1
360,227.443247882123,discrete,DE_p_nfl_2,32,1
380,227.443247882123,discrete,DE_p_nfl_2,32,1
400,227.443247882123,discrete,DE_p_nfl_2,32,1
420,227.443247882123,discrete,DE_p_nfl_2,32,1
440,227.443247882123,discrete,DE_p_nfl_2,32,1
460,227.443247882123,discrete,DE_p_nfl_2,32,1
480,227.443247882123,discrete,DE_p_nfl_2,32,1
500,227.443247882123,discrete,DE_p_nfl_2,32,1
520,227.443247882123,discrete,DE_p_nfl_2,32,1
540,227.443247882123,discrete,DE_p_nfl_2,32,1
560,227.443247882123,discrete,DE_p_nfl_2,32,1
580,227.443247882123,discrete,DE_p_nfl_2,32,1
600,227.443247882123,discrete,DE_p_nfl_2,32,1
620,227.443247882123,discrete,DE_p_nfl_2,32,1
640,227.443247882123,discrete,DE_p_nfl_2,32,1
660,227.443247882123,discrete,DE_p_nfl_2,32,1
680,227.443247882123,discrete,DE_p_nfl_2,32,1
700,227.443247882123,discrete,DE_p_nfl_2,32,1
720,227.443247882123,discrete,DE_p_nfl_2,32,1
740,227.443247882123,discrete,DE_p_nfl_2,32,1
760,227.443247882123,discrete,DE_p_nfl_2,32,1
780,227.443247882123,discrete,DE_p_nfl_2,32,1
800,227.443247882123,discrete,DE_p_nfl_2,32,1
820,227.443247882123,discrete,DE_p_nfl_2,32,1
840,281.3542374262282,discrete,DE_p_nfl_2,32,1
860,281.3542374262282,discrete,DE_p_nfl_2,32,1
880,281.3542374262282,discrete,DE_p_nfl_2,32,1
900,281.3542374262282,discrete,DE_p_nfl_2,32,1
920,281.3542374262282,discrete,DE_p_nfl_2,32,1
940,281.3542374262282,discrete,DE_p_nfl_2,32,1
960,281.3542374262282,discrete,DE_p_nfl_2,32,1
980,281.3542374262282,discrete,DE_p_nfl_2,32,1
1000,281.3542374262282,discrete,DE_p_nfl_2,32,1
40,-79.54311362641226,discrete,DE_p_nfl_2,32,2
60,-10.114949246541656,discrete,DE_p_nfl_2,32,2
80,-10.114949246541656,discrete,DE_p_nfl_2,32,2
100,-10.114949246541656,discrete,DE_p_nfl_2,32,2
120,-10.114949246541656,discrete,DE_p_nfl_2,32,2
140,-10.114949246541656,discrete,DE_p_nfl_2,32,2
160,-10.114949246541656,discrete,DE_p_nfl_2,32,2
180,-10.114949246541656,discrete,DE_p_nfl_2,32,2
200,-10.114949246541656,discrete,DE_p_nfl_2,32,2
220,20.15544778275219,discrete,DE_p_nfl_2,32,2
240,20.15544778275219,discrete,DE_p_nfl_2,32,2
260,20.15544778275219,discrete,DE_p_nfl_2,32,2
280,20.15544778275219,discrete,DE_p_nfl_2,32,2
300,20.15544778275219,discrete,DE_p_nfl_2,32,2
320,20.15544778275219,discrete,DE_p_nfl_2,32,2
340,20.15544778275219,discrete,DE_p_nfl_2,32,2
360,20.15544778275219,discrete,DE_p_nfl_2,32,2
380,20.15544778275219,discrete,DE_p_nfl_2,32,2
400,20.15544778275219,discrete,DE_p_nfl_2,32,2
420,20.15544778275219,discrete,DE_p_nfl_2,32,2
440,20.15544778275219,discrete,DE_p_nfl_2,32,2
460,20.15544778275219,discrete,DE_p_nfl_2,32,2
480,20.15544778275219,discrete,DE_p_nfl_2,32,2
500,20.15544778275219,discrete,DE_p_nfl_2,32,2
520,20.15544778275219,discrete,DE_p_nfl_2,32,2
540,20.15544778275219,discrete,DE_p_nfl_2,32,2
560,45.18166708826851,discrete,DE_p_nfl_2,32,2
580,45.18166708826851,discrete,DE_p_nfl_2,32,2
600,45.18166708826851,discrete,DE_p_nfl_2,32,2
620,45.18166708826851,discrete,DE_p_nfl_2,32,2
640,45.18166708826851,discrete,DE_p_nfl_2,32,2
660,45.18166708826851,discrete,DE_p_nfl_2,32,2
680,45.18166708826851,discrete,DE_p_nfl_2,32,2
700,45.18166708826851,discrete,DE_p_nfl_2,32,2
720,45.18166708826851,discrete,DE_p_nfl_2,32,2
740,45.18166708826851,discrete,DE_p_nfl_2,32,2
760,45.18166708826851,discrete,DE_p_nfl_2,32,2
780,45.18166708826851,discrete,DE_p_nfl_2,32,2
800,45.18166708826851,discrete,DE_p_nfl_2,32,2
820,45.18166708826851,discrete,DE_p_nfl_2,32,2
840,45.18166708826851,discrete,DE_p_nfl_2,32,2
860,45.18166708826851,discrete,DE_p_nfl_2,32,2
880,45.18166708826851,discrete,DE_p_nfl_2,32,2
900,45.18166708826851,discrete,DE_p_nfl_2,32,2
920,45.18166708826851,discrete,DE_p_nfl_2,32,2
940,45.18166708826851,discrete,DE_p_nfl_2,32,2
960,45.18166708826851,discrete,DE_p_nfl_2,32,2
980,45.18166708826851,discrete,DE_p_nfl_2,32,2
1000,45.18166708826851,discrete,DE_p_nfl_2,32,2
40,-145.80712169582085,discrete,DE_p_nfl_2,32,3
60,-140.68594782197778,discrete,DE_p_nfl_2,32,3
80,-96.19973572898759,discrete,DE_p_nfl_2,32,3
100,-75.5429810029541,discrete,DE_p_nfl_2,32,3
120,-5.133150292846153,discrete,DE_p_nfl_2,32,3
140,-5.133150292846153,discrete,DE_p_nfl_2,32,3
160,-5.133150292846153,discrete,DE_p_nfl_2,32,3
180,235.13763938253857,discrete,DE_p_nfl_2,32,3
200,235.13763938253857,discrete,DE_p_nfl_2,32,3
220,235.13763938253857,discrete,DE_p_nfl_2,32,3
240,235.13763938253857,discrete,DE_p_nfl_2,32,3
260,235.13763938253857,discrete,DE_p_nfl_2,32,3
280,235.13763938253857,discrete,DE_p_nfl_2,32,3
300,235.13763938253857,discrete,DE_p_nfl_2,32,3
320,235.13763938253857,discrete,DE_p_nfl_2,32,3
340,235.13763938253857,discrete,DE_p_nfl_2,32,3
360,235.13763938253857,discrete,DE_p_nfl_2,32,3
380,235.13763938253857,discrete,DE_p_nfl_2,32,3
400,235.13763938253857,discrete,DE_p_nfl_2,32,3
420,235.13763938253857,discrete,DE_p_nfl_2,32,3
440,235.13763938253857,discrete,DE_p_nfl_2,32,3
460,235.13763938253857,discrete,DE_p_nfl_2,32,3
480,235.13763938253857,discrete,DE_p_nfl_2,32,3
500,235.13763938253857,discrete,DE_p_nfl_2,32,3
520,235.13763938253857,discrete,DE_p_nfl_2,32,3
540,235.13763938253857,discrete,DE_p_nfl_2,32,3
560,235.13763938253857,discrete,DE_p_nfl_2,32,3
580,235.13763938253857,discrete,DE_p_nfl_2,32,3
600,235.13763938253857,discrete,DE_p_nfl_2,32,3
620,235.13763938253857,discrete,DE_p_nfl_2,32,3
640,235.13763938253857,discrete,DE_p_nfl_2,32,3
660,235.13763938253857,discrete,DE_p_nfl_2,32,3
680,235.13763938253857,discrete,DE_p_nfl_2,32,3
700,235.13763938253857,discrete,DE_p_nfl_2,32,3
720,235.13763938253857,discrete,DE_p_nfl_2,32,3
740,235.13763938253857,discrete,DE_p_nfl_2,32,3
760,235.13763938253857,discrete,DE_p_nfl_2,32,3
780,235.13763938253857,discrete,DE_p_nfl_2,32,3
800,235.13763938253857,discrete,DE_p_nfl_2,32,3
820,235.13763938253857,discrete,DE_p_nfl_2,32,3
840,235.13763938253857,discrete,DE_p_nfl_2,32,3
860,235.13763938253857,discrete,DE_p_nfl_2,32,3
880,235.13763938253857,discrete,DE_p_nfl_2,32,3
900,235.13763938253857,discrete,DE_p_nfl_2,32,3
920,235.13763938253857,discrete,DE_p_nfl_2,32,3
940,235.13763938253857,discrete,DE_p_nfl_2,32,3
960,235.13763938253857,discrete,DE_p_nfl_2,32,3
980,235.13763938253857,discrete,DE_p_nfl_2,32,3
1000,235.13763938253857,discrete,DE_p_nfl_2,32,3
40,34.14401830496428,discrete,DE_p_nfl_2,32,4
60,34.14401830496428,discrete,DE_p_nfl_2,32,4
80,34.14401830496428,discrete,DE_p_nfl_2,32,4
100,34.14401830496428,discrete,DE_p_nfl_2,32,4
120,34.14401830496428,discrete,DE_p_nfl_2,32,4
140,34.14401830496428,discrete,DE_p_nfl_2,32,4
160,34.14401830496428,discrete,DE_p_nfl_2,32,4
180,34.14401830496428,discrete,DE_p_nfl_2,32,4
200,34.14401830496428,discrete,DE_p_nfl_2,32,4
220,34.14401830496428,discrete,DE_p_nfl_2,32,4
240,34.14401830496428,discrete,DE_p_nfl_2,32,4
260,34.14401830496428,discrete,DE_p_nfl_2,32,4
280,34.14401830496428,discrete,DE_p_nfl_2,32,4
300,34.14401830496428,discrete,DE_p_nfl_2,32,4
320,34.14401830496428,discrete,DE_p_nfl_2,32,4
340,34.14401830496428,discrete,DE_p_nfl_2,32,4
360,34.14401830496428,discrete,DE_p_nfl_2,32,4
380,34.14401830496428,discrete,DE_p_nfl_2,32,4
400,34.14401830496428,discrete,DE_p_nfl_2,32,4
420,34.14401830496428,discrete,DE_p_nfl_2,32,4
440,34.14401830496428,discrete,DE_p_nfl_2,32,4
460,34.14401830496428,discrete,DE_p_nfl_2,32,4
480,34.14401830496428,discrete,DE_p_nfl_2,32,4
500,34.14401830496428,discrete,DE_p_nfl_2,32,4
520,34.14401830496428,discrete,DE_p_nfl_2,32,4
540,34.14401830496428,discrete,DE_p_nfl_2,32,4
560,34.14401830496428,discrete,DE_p_nfl_2,32,4
580,34.14401830496428,discrete,DE_p_nfl_2,32,4
600,34.14401830496428,discrete,DE_p_nfl_2,32,4
620,34.14401830496428,discrete,DE_p_nfl_2,32,4
640,34.14401830496428,discrete,DE_p_nfl_2,32,4
660,34.14401830496428,discrete,DE_p_nfl_2,32,4
680,34.14401830496428,discrete,DE_p_nfl_2,32,4
700,34.14401830496428,discrete,DE_p_nfl_2,32,4
720,34.14401830496428,discrete,DE_p_nfl_2,32,4
740,34.14401830496428,discrete,DE_p_nfl_2,32,4
760,34.14401830496428,discrete,DE_p_nfl_2,32,4
780,34.14401830496428,discrete,DE_p_nfl_2,32,4
800,34.14401830496428,discrete,DE_p_nfl_2,32,4
820,34.14401830496428,discrete,DE_p_nfl_2,32,4
840,34.14401830496428,discrete,DE_p_nfl_2,32,4
860,34.14401830496428,discrete,DE_p_nfl_2,32,4
880,34.14401830496428,discrete,DE_p_nfl_2,32,4
900,34.14401830496428,discrete,DE_p_nfl_2,32,4
920,34.14401830496428,discrete,DE_p_nfl_2,32,4
940,34.14401830496428,discrete,DE_p_nfl_2,32,4
960,34.14401830496428,discrete,DE_p_nfl_2,32,4
980,34.14401830496428,discrete,DE_p_nfl_2,32,4
1000,34.14401830496428,discrete,DE_p_nfl_2,32,4
40,-70.24718520233846,discrete,DE_p_nfl_2,32,5
60,-70.24718520233846,discrete,DE_p_nfl_2,32,5
80,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
100,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
120,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
140,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
160,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
180,-3.2066044066897064,discrete,DE_p_nfl_2,32,5
200,16.948303987168103,discrete,DE_p_nfl_2,32,5
220,35.191834327304775,discrete,DE_p_nfl_2,32,5
240,35.191834327304775,discrete,DE_p_nfl_2,32,5
260,35.191834327304775,discrete,DE_p_nfl_2,32,5
280,35.191834327304775,discrete,DE_p_nfl_2,32,5
300,35.191834327304775,discrete,DE_p_nfl_2,32,5
320,35.191834327304775,discrete,DE_p_nfl_2,32,5
340,35.191834327304775,discrete,DE_p_nfl_2,32,5
360,35.191834327304775,discrete,DE_p_nfl_2,32,5
380,35.191834327304775,discrete,DE_p_nfl_2,32,5
400,35.191834327304775,discrete,DE_p_nfl_2,32,5
420,35.191834327304775,discrete,DE_p_nfl_2,32,5
440,35.191834327304775,discrete,DE_p_nfl_2,32,5
460,35.191834327304775,discrete,DE_p_nfl_2,32,5
480,35.191834327304775,discrete,DE_p_nfl_2,32,5
500,35.191834327304775,discrete,DE_p_nfl_2,32,5
520,35.191834327304775,discrete,DE_p_nfl_2,32,5
540,35.191834327304775,discrete,DE_p_nfl_2,32,5
560,35.191834327304775,discrete,DE_p_nfl_2,32,5
580,35.191834327304775,discrete,DE_p_nfl_2,32,5
600,35.191834327304775,discrete,DE_p_nfl_2,32,5
620,35.191834327304775,discrete,DE_p_nfl_2,32,5
640,35.191834327304775,discrete,DE_p_nfl_2,32,5
660,35.191834327304775,discrete,DE_p_nfl_2,32,5
680,35.191834327304775,discrete,DE_p_nfl_2,32,5
700,54.38608310115811,discrete,DE_p_nfl_2,32,5
720,54.38608310115811,discrete,DE_p_nfl_2,32,5
740,86.44503985113764,discrete,DE_p_nfl_2,32,5
760,86.44503985113764,discrete,DE_p_nfl_2,32,5
780,86.44503985113764,discrete,DE_p_nfl_2,32,5
800,86.44503985113764,discrete,DE_p_nfl_2,32,5
820,86.44503985113764,discrete,DE_p_nfl_2,32,5
840,86.44503985113764,discrete,DE_p_nfl_2,32,5
860,86.44503985113764,discrete,DE_p_nfl_2,32,5
880,86.44503985113764,discrete,DE_p_nfl_2,32,5
900,86.44503985113764,discrete,DE_p_nfl_2,32,5
920,86.44503985113764,discrete,DE_p_nfl_2,32,5
940,86.44503985113764,discrete,DE_p_nfl_2,32,5
960,86.44503985113764,discrete,DE_p_nfl_2,32,5
980,86.44503985113764,discrete,DE_p_nfl_2,32,5
1000,86.44503985113764,discrete,DE_p_nfl_2,32,5
40,3.860583584473048,discrete,DE_p_nfl_2,32,6
60,3.860583584473048,discrete,DE_p_nfl_2,32,6
80,3.860583584473048,discrete,DE_p_nfl_2,32,6
100,3.860583584473048,discrete,DE_p_nfl_2,32,6
120,3.860583584473048,discrete,DE_p_nfl_2,32,6
140,3.860583584473048,discrete,DE_p_nfl_2,32,6
160,3.860583584473048,discrete,DE_p_nfl_2,32,6
180,3.860583584473048,discrete,DE_p_nfl_2,32,6
200,3.860583584473048,discrete,DE_p_nfl_2,32,6
220,3.860583584473048,discrete,DE_p_nfl_2,32,6
240,3.860583584473048,discrete,DE_p_nfl_2,32,6
260,3.860583584473048,discrete,DE_p_nfl_2,32,6
280,3.860583584473048,discrete,DE_p_nfl_2,32,6
300,3.860583584473048,discrete,DE_p_nfl_2,32,6
320,3.860583584473048,discrete,DE_p_nfl_2,32,6
340,3.860583584473048,discrete,DE_p_nfl_2,32,6
360,3.860583584473048,discrete,DE_p_nfl_2,32,6
380,27.41473899840095,discrete,DE_p_nfl_2,32,6
400,27.41473899840095,discrete,DE_p_nfl_2,32,6
420,27.41473899840095,discrete,DE_p_nfl_2,32,6
440,27.41473899840095,discrete,DE_p_nfl_2,32,6
460,27.41473899840095,discrete,DE_p_nfl_2,32,6
480,27.41473899840095,discrete,DE_p_nfl_2,32,6
500,27.41473899840095,discrete,DE_p_nfl_2,32,6
520,27.41473899840095,discrete,DE_p_nfl_2,32,6
540,27.41473899840095,discrete,DE_p_nfl_2,32,6
560,27.41473899840095,discrete,DE_p_nfl_2,32,6
580,27.41473899840095,discrete,DE_p_nfl_2,32,6
600,27.41473899840095,discrete,DE_p_nfl_2,32,6
620,27.41473899840095,discrete,DE_p_nfl_2,32,6
640,27.41473899840095,discrete,DE_p_nfl_2,32,6
660,27.41473899840095,discrete,DE_p_nfl_2,32,6
680,27.41473899840095,discrete,DE_p_nfl_2,32,6
700,27.41473899840095,discrete,DE_p_nfl_2,32,6
720,27.41473899840095,discrete,DE_p_nfl_2,32,6
740,27.41473899840095,discrete,DE_p_nfl_2,32,6
760,27.41473899840095,discrete,DE_p_nfl_2,32,6
780,27.41473899840095,discrete,DE_p_nfl_2,32,6
800,27.41473899840095,discrete,DE_p_nfl_2,32,6
820,27.41473899840095,discrete,DE_p_nfl_2,32,6
840,27.41473899840095,discrete,DE_p_nfl_2,32,6
860,27.41473899840095,discrete,DE_p_nfl_2,32,6
880,27.41473899840095,discrete,DE_p_nfl_2,32,6
900,27.41473899840095,discrete,DE_p_nfl_2,32,6
920,27.41473899840095,discrete,DE_p_nfl_2,32,6
940,27.41473899840095,discrete,DE_p_nfl_2,32,6
960,27.41473899840095,discrete,DE_p_nfl_2,32,6
980,27.41473899840095,discrete,DE_p_nfl_2,32,6
1000,64.13564565407643,discrete,DE_p_nfl_2,32,6
40,-15.379067011921094,discrete,DE_p_nfl_2,32,7
60,-15.379067011921094,discrete,DE_p_nfl_2,32,7
80,-15.379067011921094,discrete,DE_p_nfl_2,32,7
100,-15.379067011921094,discrete,DE_p_nfl_2,32,7
120,13.84341631433881,discrete,DE_p_nfl_2,32,7
140,13.84341631433881,discrete,DE_p_nfl_2,32,7
160,13.84341631433881,discrete,DE_p_nfl_2,32,7
180,13.84341631433881,discrete,DE_p_nfl_2,32,7
200,13.84341631433881,discrete,DE_p_nfl_2,32,7
220,13.84341631433881,discrete,DE_p_nfl_2,32,7
240,13.84341631433881,discrete,DE_p_nfl_2,32,7
260,13.84341631433881,discrete,DE_p_nfl_2,32,7
280,13.84341631433881,discrete,DE_p_nfl_2,32,7
300,13.84341631433881,discrete,DE_p_nfl_2,32,7
320,13.84341631433881,discrete,DE_p_nfl_2,32,7
340,13.84341631433881,discrete,DE_p_nfl_2,32,7
360,26.294123938441118,discrete,DE_p_nfl_2,32,7
380,31.91618462769617,discrete,DE_p_nfl_2,32,7
400,31.91618462769617,discrete,DE_p_nfl_2,32,7
420,31.91618462769617,discrete,DE_p_nfl_2,32,7
440,31.91618462769617,discrete,DE_p_nfl_2,32,7
460,31.91618462769617,discrete,DE_p_nfl_2,32,7
480,31.91618462769617,discrete,DE_p_nfl_2,32,7
500,31.91618462769617,discrete,DE_p_nfl_2,32,7
520,31.91618462769617,discrete,DE_p_nfl_2,32,7
540,31.91618462769617,discrete,DE_p_nfl_2,32,7
560,31.91618462769617,discrete,DE_p_nfl_2,32,7
580,31.91618462769617,discrete,DE_p_nfl_2,32,7
600,31.91618462769617,discrete,DE_p_nfl_2,32,7
620,31.91618462769617,discrete,DE_p_nfl_2,32,7
640,31.91618462769617,discrete,DE_p_nfl_2,32,7
660,31.91618462769617,discrete,DE_p_nfl_2,32,7
680,31.91618462769617,discrete,DE_p_nfl_2,32,7
700,31.91618462769617,discrete,DE_p_nfl_2,32,7
720,31.91618462769617,discrete,DE_p_nfl_2,32,7
740,31.91618462769617,discrete,DE_p_nfl_2,32,7
760,31.91618462769617,discrete,DE_p_nfl_2,32,7
780,31.91618462769617,discrete,DE_p_nfl_2,32,7
800,31.91618462769617,discrete,DE_p_nfl_2,32,7
820,31.91618462769617,discrete,DE_p_nfl_2,32,7
840,31.91618462769617,discrete,DE_p_nfl_2,32,7
860,31.91618462769617,discrete,DE_p_nfl_2,32,7
880,38.277481589528094,discrete,DE_p_nfl_2,32,7
900,38.277481589528094,discrete,DE_p_nfl_2,32,7
920,38.277481589528094,discrete,DE_p_nfl_2,32,7
940,38.277481589528094,discrete,DE_p_nfl_2,32,7
960,177.19660083036882,discrete,DE_p_nfl_2,32,7
980,177.19660083036882,discrete,DE_p_nfl_2,32,7
1000,177.19660083036882,discrete,DE_p_nfl_2,32,7
40,-123.63411467585055,discrete,DE_p_nfl_2,32,8
60,-11.679539763146693,discrete,DE_p_nfl_2,32,8
80,-11.679539763146693,discrete,DE_p_nfl_2,32,8
100,13.78794549059208,discrete,DE_p_nfl_2,32,8
120,13.78794549059208,discrete,DE_p_nfl_2,32,8
140,13.78794549059208,discrete,DE_p_nfl_2,32,8
160,13.78794549059208,discrete,DE_p_nfl_2,32,8
180,13.78794549059208,discrete,DE_p_nfl_2,32,8
200,13.78794549059208,discrete,DE_p_nfl_2,32,8
220,13.78794549059208,discrete,DE_p_nfl_2,32,8
240,13.78794549059208,discrete,DE_p_nfl_2,32,8
260,13.78794549059208,discrete,DE_p_nfl_2,32,8
280,13.78794549059208,discrete,DE_p_nfl_2,32,8
300,13.78794549059208,discrete,DE_p_nfl_2,32,8
320,13.78794549059208,discrete,DE_p_nfl_2,32,8
340,13.78794549059208,discrete,DE_p_nfl_2,32,8
360,13.78794549059208,discrete,DE_p_nfl_2,32,8
380,13.78794549059208,discrete,DE_p_nfl_2,32,8
400,13.78794549059208,discrete,DE_p_nfl_2,32,8
420,13.78794549059208,discrete,DE_p_nfl_2,32,8
440,13.78794549059208,discrete,DE_p_nfl_2,32,8
460,13.78794549059208,discrete,DE_p_nfl_2,32,8
480,13.78794549059208,discrete,DE_p_nfl_2,32,8
500,13.78794549059208,discrete,DE_p_nfl_2,32,8
520,32.85007809994474,discrete,DE_p_nfl_2,32,8
540,32.85007809994474,discrete,DE_p_nfl_2,32,8
560,32.85007809994474,discrete,DE_p_nfl_2,32,8
580,32.85007809994474,discrete,DE_p_nfl_2,32,8
600,32.85007809994474,discrete,DE_p_nfl_2,32,8
620,32.85007809994474,discrete,DE_p_nfl_2,32,8
640,32.85007809994474,discrete,DE_p_nfl_2,32,8
660,32.85007809994474,discrete,DE_p_nfl_2,32,8
680,32.85007809994474,discrete,DE_p_nfl_2,32,8
700,32.85007809994474,discrete,DE_p_nfl_2,32,8
720,32.85007809994474,discrete,DE_p_nfl_2,32,8
740,32.85007809994474,discrete,DE_p_nfl_2,32,8
760,32.85007809994474,discrete,DE_p_nfl_2,32,8
780,32.85007809994474,discrete,DE_p_nfl_2,32,8
800,32.85007809994474,discrete,DE_p_nfl_2,32,8
820,32.85007809994474,discrete,DE_p_nfl_2,32,8
840,32.85007809994474,discrete,DE_p_nfl_2,32,8
860,32.85007809994474,discrete,DE_p_nfl_2,32,8
880,32.85007809994474,discrete,DE_p_nfl_2,32,8
900,32.85007809994474,discrete,DE_p_nfl_2,32,8
920,32.85007809994474,discrete,DE_p_nfl_2,32,8
940,52.176641200532686,discrete,DE_p_nfl_2,32,8
960,52.176641200532686,discrete,DE_p_nfl_2,32,8
980,52.176641200532686,discrete,DE_p_nfl_2,32,8
1000,52.176641200532686,discrete,DE_p_nfl_2,32,8
40,-92.6596572528243,discrete,DE_p_nfl_2,32,9
60,-92.6596572528243,discrete,DE_p_nfl_2,32,9
80,-92.6596572528243,discrete,DE_p_nfl_2,32,9
100,-92.6596572528243,discrete,DE_p_nfl_2,32,9
120,-68.25203939350618,discrete,DE_p_nfl_2,32,9
140,-68.25203939350618,discrete,DE_p_nfl_2,32,9
160,-33.42183896221378,discrete,DE_p_nfl_2,32,9
180,-33.42183896221378,discrete,DE_p_nfl_2,32,9
200,-33.42183896221378,discrete,DE_p_nfl_2,32,9
220,-19.88718157676503,discrete,DE_p_nfl_2,32,9
240,-19.88718157676503,discrete,DE_p_nfl_2,32,9
260,-19.88718157676503,discrete,DE_p_nfl_2,32,9
280,-19.88718157676503,discrete,DE_p_nfl_2,32,9
300,-19.88718157676503,discrete,DE_p_nfl_2,32,9
320,-19.88718157676503,discrete,DE_p_nfl_2,32,9
340,43.52259444309479,discrete,DE_p_nfl_2,32,9
360,43.52259444309479,discrete,DE_p_nfl_2,32,9
380,43.52259444309479,discrete,DE_p_nfl_2,32,9
400,43.52259444309479,discrete,DE_p_nfl_2,32,9
420,43.52259444309479,discrete,DE_p_nfl_2,32,9
440,43.52259444309479,discrete,DE_p_nfl_2,32,9
460,43.52259444309479,discrete,DE_p_nfl_2,32,9
480,43.52259444309479,discrete,DE_p_nfl_2,32,9
500,43.52259444309479,discrete,DE_p_nfl_2,32,9
520,43.52259444309479,discrete,DE_p_nfl_2,32,9
540,43.52259444309479,discrete,DE_p_nfl_2,32,9
560,43.52259444309479,discrete,DE_p_nfl_2,32,9
580,47.42434589279776,discrete,DE_p_nfl_2,32,9
600,47.42434589279776,discrete,DE_p_nfl_2,32,9
620,47.42434589279776,discrete,DE_p_nfl_2,32,9
640,47.42434589279776,discrete,DE_p_nfl_2,32,9
660,47.42434589279776,discrete,DE_p_nfl_2,32,9
680,47.42434589279776,discrete,DE_p_nfl_2,32,9
700,47.42434589279776,discrete,DE_p_nfl_2,32,9
720,47.42434589279776,discrete,DE_p_nfl_2,32,9
740,47.42434589279776,discrete,DE_p_nfl_2,32,9
760,47.42434589279776,discrete,DE_p_nfl_2,32,9
