Evaluation_counter,Function_value,Function_ID,Algorithm_ID,Problem_dimension,Run_ID
40,-30.483098423127913,discrete,DE_p_nfl_3,32,0
60,-30.483098423127913,discrete,DE_p_nfl_3,32,0
80,-3.645887861057787,discrete,DE_p_nfl_3,32,0
100,208.57206491828816,discrete,DE_p_nfl_3,32,0
120,208.57206491828816,discrete,DE_p_nfl_3,32,0
140,208.57206491828816,discrete,DE_p_nfl_3,32,0
160,208.57206491828816,discrete,DE_p_nfl_3,32,0
180,208.57206491828816,discrete,DE_p_nfl_3,32,0
200,208.57206491828816,discrete,DE_p_nfl_3,32,0
220,208.57206491828816,discrete,DE_p_nfl_3,32,0
240,208.57206491828816,discrete,DE_p_nfl_3,32,0
260,208.57206491828816,discrete,DE_p_nfl_3,32,0
280,208.57206491828816,discrete,DE_p_nfl_3,32,0
300,208.57206491828816,discrete,DE_p_nfl_3,32,0
320,208.57206491828816,discrete,DE_p_nfl_3,32,0
340,208.57206491828816,discrete,DE_p_nfl_3,32,0
360,208.57206491828816,discrete,DE_p_nfl_3,32,0
380,208.57206491828816,discrete,DE_p_nfl_3,32,0
400,208.57206491828816,discrete,DE_p_nfl_3,32,0
420,208.57206491828816,discrete,DE_p_nfl_3,32,0
440,208.57206491828816,discrete,DE_p_nfl_3,32,0
460,208.57206491828816,discrete,DE_p_nfl_3,32,0
480,208.57206491828816,discrete,DE_p_nfl_3,32,0
500,208.57206491828816,discrete,DE_p_nfl_3,32,0
520,208.57206491828816,discrete,DE_p_nfl_3,32,0
540,208.57206491828816,discrete,DE_p_nfl_3,32,0
560,208.57206491828816,discrete,DE_p_nfl_3,32,0
580,208.57206491828816,discrete,DE_p_nfl_3,32,0
600,208.57206491828816,discrete,DE_p_nfl_3,32,0
620,208.57206491828816,discrete,DE_p_nfl_3,32,0
640,208.57206491828816,discrete,DE_p_nfl_3,32,0
660,208.57206491828816,discrete,DE_p_nfl_3,32,0
680,208.57206491828816,discrete,DE_p_nfl_3,32,0
700,208.57206491828816,discrete,DE_p_nfl_3,32,0
720,208.57206491828816,discrete,DE_p_nfl_3,32,0
740,208.57206491828816,discrete,DE_p_nfl_3,32,0
760,272.85551288466064,discrete,DE_p_nfl_3,32,0
780,272.85551288466064,discrete,DE_p_nfl_3,32,0
800,272.85551288466064,discrete,DE_p_nfl_3,32,0
820,272.85551288466064,discrete,DE_p_nfl_3,32,0
840,272.85551288466064,discrete,DE_p_nfl_3,32,0
860,272.85551288466064,discrete,DE_p_nfl_3,32,0
880,272.85551288466064,discrete,DE_p_nfl_3,32,0
900,272.85551288466064,discrete,DE_p_nfl_3,32,0
920,272.85551288466064,discrete,DE_p_nfl_3,32,0
940,272.85551288466064,discrete,DE_p_nfl_3,32,0
960,272.85551288466064,discrete,DE_p_nfl_3,32,0
980,272.85551288466064,discrete,DE_p_nfl_3,32,0
1000,272.85551288466064,discrete,DE_p_nfl_3,32,0
40,161.13845047940274,discrete,DE_p_nfl_3,32,1
60,161.13845047940274,discrete,DE_p_nfl_3,32,1
80,161.13845047940274,discrete,DE_p_nfl_3,32,1
100,161.13845047940274,discrete,DE_p_nfl_3,32,1
120,161.13845047940274,discrete,DE_p_nfl_3,32,1
140,161.13845047940274,discrete,DE_p_nfl_3,32,1
160,161.13845047940274,discrete,DE_p_nfl_3,32,1
180,161.13845047940274,discrete,DE_p_nfl_3,32,1
200,161.13845047940274,discrete,DE_p_nfl_3,32,1
220,161.13845047940274,discrete,DE_p_nfl_3,32,1
240,161.13845047940274,discrete,DE_p_nfl_3,32,1
260,161.13845047940274,discrete,DE_p_nfl_3,32,1
280,161.13845047940274,discrete,DE_p_nfl_3,32,1
300,161.13845047940274,discrete,DE_p_nfl_3,32,1
320,161.13845047940274,discrete,DE_p_nfl_3,32,1
340,161.13845047940274,discrete,DE_p_nfl_3,32,1
360,161.13845047940274,discrete,DE_p_nfl_3,32,1
380,161.13845047940274,discrete,DE_p_nfl_3,32,1
400,161.13845047940274,discrete,DE_p_nfl_3,32,1
420,161.13845047940274,discrete,DE_p_nfl_3,32,1
440,161.13845047940274,discrete,DE_p_nfl_3,32,1
460,313.11559129556787,discrete,DE_p_nfl_3,32,1
480,313.11559129556787,discrete,DE_p_nfl_3,32,1
500,313.11559129556787,discrete,DE_p_nfl_3,32,1
520,313.11559129556787,discrete,DE_p_nfl_3,32,1
540,313.11559129556787,discrete,DE_p_nfl_3,32,1
560,313.11559129556787,discrete,DE_p_nfl_3,32,1
580,313.11559129556787,discrete,DE_p_nfl_3,32,1
600,313.11559129556787,discrete,DE_p_nfl_3,32,1
620,313.11559129556787,discrete,DE_p_nfl_3,32,1
640,313.11559129556787,discrete,DE_p_nfl_3,32,1
660,313.11559129556787,discrete,DE_p_nfl_3,32,1
680,313.11559129556787,discrete,DE_p_nfl_3,32,1
700,313.11559129556787,discrete,DE_p_nfl_3,32,1
720,313.11559129556787,discrete,DE_p_nfl_3,32,1
740,313.11559129556787,discrete,DE_p_nfl_3,32,1
760,313.11559129556787,discrete,DE_p_nfl_3,32,1
780,313.11559129556787,discrete,DE_p_nfl_3,32,1
800,313.11559129556787,discrete,DE_p_nfl_3,32,1
820,313.11559129556787,discrete,DE_p_nfl_3,32,1
840,313.11559129556787,discrete,DE_p_nfl_3,32,1
860,313.11559129556787,discrete,DE_p_nfl_3,32,1
880,313.11559129556787,discrete,DE_p_nfl_3,32,1
900,313.11559129556787,discrete,DE_p_nfl_3,32,1
920,313.11559129556787,discrete,DE_p_nfl_3,32,1
940,313.11559129556787,discrete,DE_p_nfl_3,32,1
960,313.11559129556787,discrete,DE_p_nfl_3,32,1
980,313.11559129556787,discrete,DE_p_nfl_3,32,1
1000,313.11559129556787,discrete,DE_p_nfl_3,32,1
40,193.37657740610146,discrete,DE_p_nfl_3,32,2
60,193.37657740610146,discrete,DE_p_nfl_3,32,2
80,193.37657740610146,discrete,DE_p_nfl_3,32,2
100,193.37657740610146,discrete,DE_p_nfl_3,32,2
120,193.37657740610146,discrete,DE_p_nfl_3,32,2
140,193.37657740610146,discrete,DE_p_nfl_3,32,2
160,193.37657740610146,discrete,DE_p_nfl_3,32,2
180,193.37657740610146,discrete,DE_p_nfl_3,32,2
200,193.37657740610146,discrete,DE_p_nfl_3,32,2
220,193.37657740610146,discrete,DE_p_nfl_3,32,2
240,193.37657740610146,discrete,DE_p_nfl_3,32,2
260,193.37657740610146,discrete,DE_p_nfl_3,32,2
280,232.3945970872921,discrete,DE_p_nfl_3,32,2
300,232.3945970872921,discrete,DE_p_nfl_3,32,2
320,232.3945970872921,discrete,DE_p_nfl_3,32,2
340,232.3945970872921,discrete,DE_p_nfl_3,32,2
360,232.3945970872921,discrete,DE_p_nfl_3,32,2
